itag3	dPC1	dPC2	dPC3	dPC4	dPC5	dPC6	overall_distance	m82.PC1	m82.PC2	m82.PC3	m82.PC4	m82.PC5	m82.PC6	penn.PC1	penn.PC2	penn.PC3	penn.PC4	penn.PC5	penn.PC6	m82.inf	m82.veg	m82.leaf	m82.root	m82.seedling	m82.stem	penn.inf	penn.veg	penn.leaf	penn.root	penn.seed	penn.stem	cluster	distance
Solyc10g085880.1.1	-0.980862224	0.146936387	1.259726274	1.396126392	-0.615008787	9.80E-12	2.213141658	-1.071026879	0.441461461	-1.041991414	1.147181779	-0.201238469	3.75E-11	-0.090164655	0.294525074	-2.301717688	-0.248944613	0.413770318	2.77E-11	-0.54205614	-0.10813037	2.015156892	-0.403031378	-0.546269011	-0.415669993	-0.759512746	-0.581964312	1.51310721	1.015971595	-0.763458266	-0.424143481	1	0.000927545
Solyc09g083250.2.1	-1.995910878	-0.509899788	0.672428768	-1.638808077	-1.224535839	-4.74E-10	2.980100403	-1.340807119	1.16613203	1.693993304	-0.750923066	-0.381305069	-4.60E-10	0.655103759	1.676031818	1.021564536	0.887885011	0.84323077	1.41E-11	-0.649038467	0.605974304	-0.409109555	-0.815143099	1.768706724	-0.501389906	-0.448340509	2.029087458	-0.513049449	-0.3651433	-0.489939113	-0.212615087	9	0.004403294
Solyc05g041220.1.1	0.529287835	-1.674338045	1.070719694	0.284880884	0.579796448	4.52E-10	2.155763253	-0.157866904	-2.016242627	-0.594689194	0.960257978	0.579797688	4.07E-11	-0.687154739	-0.341904582	-1.665408888	0.675377094	1.24E-06	-4.11E-10	1.430193884	-1.048808848	0.85811633	-0.095346259	-1.048808848	-0.095346259	-0.194448045	-0.777792181	1.905590845	0.155558436	-0.777792181	-0.311116873	3	0.001835453
Solyc02g089700.2.1	-1.17326116	-1.519641084	0.866731557	-0.561320226	-0.553615635	4.41E-10	2.249143178	-1.25425956	0.676148563	0.882053091	-1.828141618	-0.248317584	4.31E-10	-0.0809984	2.195789647	0.015321534	-1.266821392	0.305298051	-1.01E-11	-0.659102904	-0.207760698	-0.487163016	-0.042984972	1.984472873	-0.587461284	-1.577521486	1.051680991	-0.33462577	0.525840495	0.860466265	-0.525840495	9	0.002574872
Solyc03g083990.1.1	-0.794133387	0.117949013	3.030817158	-1.713119293	-0.871315546	8.51E-10	3.677550944	-1.448238255	0.316822795	1.041323891	-1.61936979	-0.544987951	-1.54E-11	-0.654104868	0.198873782	-1.989493267	0.093749503	0.326327595	-8.66E-10	-0.462961979	-0.462961979	-0.349325857	-0.311447149	2.037032707	-0.450335743	-0.597614304	-0.597614304	1.792842915	0.597614303	-0.597614304	-0.597614304	1	0.012370442
Solyc02g077260.2.1	-0.26621472	0.224376712	1.185836009	-1.44117259	-0.492769313	8.68E-10	1.961433725	-1.991424337	0.200199223	0.284474079	-1.038108543	-0.783161763	4.48E-10	-1.725209617	-0.024177489	-0.90136193	0.403064047	-0.29039245	-4.20E-10	-0.587435459	-0.832625912	0.745787626	-0.44951583	1.69590063	-0.572111056	-0.351611597	-0.736483751	1.929112277	-0.365866121	0.190060323	-0.66521113	6	0.006265261
Solyc01g090610.2.1	-1.014322922	2.168196728	-2.057400954	0.354486127	-1.509920402	9.08E-10	3.516866043	-1.212223597	0.136333648	-1.084524222	0.981210477	-0.279313935	3.67E-11	-0.197900675	-2.03186308	0.972876732	0.62672435	1.230606467	-8.71E-10	-0.410071805	-0.416269363	2.041062684	-0.38218279	-0.416269363	-0.416269363	2.041241452	-0.40824829	-0.40824829	-0.40824829	-0.40824829	-0.40824829	5	0.017081732
Solyc10g009640.1.1	0.863577748	1.493857765	1.430883401	0.106732938	0.542892968	4.35E-10	2.308880584	-0.154070475	1.991274638	0.26957012	1.171820711	0.476968346	4.72E-10	-1.017648223	0.497416873	-1.161313281	1.065087773	-0.065924622	3.73E-11	-0.944600788	1.739223177	0.634119192	-0.486771994	-0.478878394	-0.463091194	-0.571972719	-0.078352427	2.001904517	-0.278151117	-0.589602015	-0.483826239	6	0.002159755
Solyc03g097030.2.1	0.592964837	1.413699212	-0.864399913	-1.024375666	0.681840675	-1.21E-11	2.1474618	2.171873348	-0.257010558	-1.292881018	-1.246595535	-0.386446918	1.64E-12	1.578908511	-1.67070977	-0.428481105	-0.222219869	-1.068287593	1.37E-11	-0.577186658	-0.621699768	-0.72259615	1.39622788	-0.651375175	1.176629871	0.467479683	-1.282851224	-0.423993201	0.337020237	-0.652297232	1.554641737	7	0.00364003
Solyc11g071290.1.1	1.20846543	2.468758507	0.673008739	0.860222547	-0.71859634	8.91E-10	3.043757802	1.010564755	0.436895427	1.645885471	1.486946897	0.512010127	2.04E-11	-0.197900675	-2.03186308	0.972876732	0.62672435	1.230606467	-8.71E-10	0.488087442	1.611357172	-0.835766168	-0.835766168	-0.795649392	0.367737114	2.041241452	-0.40824829	-0.40824829	-0.40824829	-0.40824829	-0.40824829	5	0.00612221
Solyc03g005960.2.1	-1.025446328	-0.749801008	1.217871073	2.141952083	-0.223535423	2.47E-11	2.781164951	0.410440346	-2.15798226	1.141769499	0.630868267	0.521421269	2.27E-11	1.435886674	-1.408181252	-0.076101574	-1.511083816	0.744956692	-2.01E-12	1.908044618	-0.532990976	-0.722218541	-0.495145463	-0.463607535	0.305917897	0.863006632	-0.773730084	-1.500696261	1.118082483	-0.089276548	0.382613778	1	0.003225415
Solyc08g067100.2.1	-1.951085247	-0.95365349	-0.118177796	-0.665216204	-1.099491751	8.94E-10	2.52617286	-1.770895321	1.388871651	-0.01454842	-0.47780247	-0.541365759	9.03E-10	0.180189926	2.342525141	0.103629376	0.187413734	0.558125992	8.92E-12	-1.260774912	0.090127684	1.096722272	-0.422283645	1.222293428	-0.726084829	-1.334233935	1.727069968	0.102512989	0.064950977	-0.099382821	-0.460917178	9	0.003720923
Solyc07g055810.2.1	-1.561709009	0.823982212	0.632494125	0.429388957	0.18348757	2.00E-12	1.932866549	0.229957825	1.673095755	1.43869432	-0.139021438	0.88797706	-4.51E-10	1.791666834	0.849113543	0.806200195	-0.568410395	0.70448949	-4.53E-10	-0.477834141	1.798105725	-1.034929869	-0.226461678	0.425747955	-0.484627991	-0.238099948	1.24822094	-1.695560236	0.526705946	-0.252530248	0.411263547	8	0.000864343
Solyc07g044980.2.1	0.605004527	-0.916308204	-1.187888668	-1.640785548	0.411008253	4.38E-10	2.340477662	-0.005574924	0.766890872	-2.209477572	-1.101406835	1.229122228	1.58E-11	-0.610579451	1.683199076	-1.021588904	0.539378713	0.818113975	-4.22E-10	-0.869537726	-0.199717146	0.881828012	1.539358307	-0.408652006	-0.943279441	-1.055602319	0.948705882	1.340659486	0.209338857	-0.494396023	-0.948705882	4	0.002028156
Solyc04g072890.2.1	0.595677105	1.115996481	0.611155524	1.338383875	0.404922438	-4.39E-10	1.982176584	-0.976203099	1.692801756	1.619844074	-0.259165051	0.303194131	-4.53E-10	-1.571880204	0.576805275	1.00868855	-1.597548926	-0.101728307	-1.42E-11	-0.681060371	1.362120742	-0.433402054	-0.705826202	1.201142836	-0.74297495	-0.473376172	-0.183379958	-0.319848765	-0.22602646	1.991591641	-0.788960286	5	0.001960636
Solyc09g059020.2.1	0.553192103	-1.053539087	-1.526907488	-1.34761304	0.928984303	1.34E-09	2.535051346	2.182894961	0.471624968	-0.941949331	-0.856927174	1.219392336	9.04E-10	1.629702858	1.525164055	0.584958157	0.490685866	0.290408033	-4.40E-10	-0.304968775	0.609937545	-1.036893827	1.524843865	-1.036893827	0.243975017	-0.726535204	1.708892664	-0.856151814	0.064808305	-0.726535204	0.535521254	4	0.007929497
Solyc07g061750.2.1	-1.189226299	-3.704820151	0.20614414	-0.109678015	0.405109758	-4.35E-10	3.919003717	-0.031637777	-2.08932391	0.980876988	0.673142067	1.08227743	-4.22E-10	1.157588522	1.615496241	0.774732848	0.782820082	0.677167672	1.31E-11	2.033390882	-0.441045346	-0.458228931	-0.423861761	-0.475412516	-0.234842327	-0.549577995	1.936205552	-0.651038548	-0.143735784	-0.701768824	0.109915599	3	0.007884773
Solyc09g092130.2.1	0.352235819	0.076530778	-1.040005922	-1.603748448	1.694743276	-4.59E-10	2.579864959	2.01638161	-0.039200396	-1.720265602	-1.262974084	-0.137250958	-4.44E-10	1.664145791	-0.115731174	-0.68025968	0.340774364	-1.831994234	1.54E-11	-0.741453665	-0.586115167	-0.404886919	1.588623809	-0.767343415	0.911175358	-0.801956945	-0.493815853	0.181724234	0.063208429	-0.801956945	1.85279708	4	0.001780667
Solyc08g066860.2.1	0.827157436	0.306872534	-1.363861913	1.425855732	0.067545873	2.69E-11	2.162430694	-1.26129275	0.096578132	-1.458403645	0.296320383	-0.117336415	3.07E-11	-2.088450186	-0.210294402	-0.094541732	-1.129535349	-0.184882288	3.80E-12	-0.526896951	-0.715074433	1.957045817	0.050180662	-0.175632317	-0.589622778	-0.214369448	-1.05596802	0.8654174	-0.150852574	1.484706915	-0.928934273	5	0.003235679
Solyc07g062730.1.1	-0.675095924	-1.42459752	0.425787452	0.774604282	0.140581562	1.43E-11	1.812816186	0.954076577	-0.83250763	1.618424242	1.023389696	1.030595271	2.03E-11	1.629172501	0.59208989	1.19263679	0.248785414	0.890013709	5.96E-12	1.423954786	0.854372871	-1.169460739	-0.545344386	-0.739244612	0.17572208	0.221970857	1.476690331	-1.523421038	0.067759525	-0.577124228	0.334124553	3	0.001831351
Solyc01g005870.1.1	-1.25544786	0.904131854	1.114474264	0.456825977	1.440157653	4.50E-10	2.432776328	0.921842356	1.509006407	1.418472417	0.726848743	0.314054037	4.56E-10	2.177290216	0.604874553	0.303998153	0.270022766	-1.126103616	5.75E-12	-0.454930948	1.893782316	-0.899282105	-0.518409685	-0.264494737	0.243335158	-0.75887314	0.622446508	-0.861193114	0.034106658	-0.707713153	1.671226241	8	0.004097962
Solyc08g082480.2.1	0.699306265	-1.294811254	-0.222684313	1.009573023	-0.062109586	1.80E-11	1.799513553	-1.590353139	-1.510770921	-0.095141292	0.573930683	-0.417931615	4.79E-10	-2.289659404	-0.215959667	0.127543021	-0.43564234	-0.355822029	4.61E-10	0.80227156	-1.345959725	1.359220412	-0.749228813	0.225431678	-0.291735113	-0.110713286	-0.893968475	1.18810228	-0.596529796	1.287248506	-0.87413923	2	0.0009266
Solyc02g086460.2.1	-1.822090489	-1.000740869	-0.249541816	-1.694809108	-0.270905229	-4.64E-10	2.707311343	-1.095875211	0.896885731	0.980559425	-1.771310534	-0.256638992	-4.68E-10	0.726215278	1.8976266	1.230101241	-0.076501426	0.014266237	-4.00E-12	-0.770154636	0.010795365	-0.59763345	-0.0610373	1.941988943	-0.523958921	-0.989479963	1.696447963	-0.96706774	-0.259313346	0.312788123	0.206624963	9	0.002172191
Solyc04g071540.2.1	1.676385977	-0.602232296	0.013021068	-0.286859588	-0.736943073	-7.50E-12	1.948973254	1.048434674	-0.974185348	-1.633759556	0.44525892	-0.814892678	3.10E-11	-0.627951303	-0.371953052	-1.646780624	0.732118508	-0.077949605	3.85E-11	-0.106807182	-1.106522403	0.944175487	0.4699516	-1.247507883	1.046710381	-0.190058869	-0.787386744	1.900588692	0.122180702	-0.814538011	-0.23078577	2	0.003222256
Solyc02g072500.2.1	1.723343537	0.154360747	-1.086210225	0.624283416	-0.219998559	-4.37E-10	2.147492023	1.318851732	-2.100872952	-0.694862351	-0.230341146	0.291909886	-4.27E-10	-0.404491805	-2.255233699	0.391347874	-0.854624562	0.511908445	9.75E-12	1.176263236	-1.232180673	-0.393419113	0.708953224	-0.968569897	0.708953224	1.542195814	-1.4527413	-0.486632554	0.146705402	0.458007109	-0.207534471	5	0.003197631
Solyc09g075590.1.1	-0.058901617	0.404024352	1.502292968	1.514270607	-1.958999675	4.52E-10	2.924770835	2.001481126	-0.259087417	0.078885475	0.165010242	-1.697731872	4.57E-10	2.060382743	-0.663111769	-1.423407493	-1.349260365	0.261267803	4.69E-12	-0.485883709	-0.252285772	-0.607354636	-0.03737567	-0.607354636	1.990254422	-0.125242092	-0.747874206	-0.769344278	1.613833812	-0.769344278	0.797971042	1	0.005483254
Solyc06g073110.2.1	2.077912526	0.850722807	-1.804779641	-1.071191895	1.174979074	4.43E-10	3.290396209	0.470334966	0.826594534	-0.709450167	-2.551269196	0.625678369	-1.79E-11	-1.60757756	-0.024128273	1.095329474	-1.480077301	-0.549300705	-4.61E-10	-0.956014592	-0.162795628	-0.903570363	1.502308645	0.912311068	-0.39223913	-0.208872876	-0.653569966	-0.249299884	-0.431221421	2.014612577	-0.471648429	7	0.00278874
Solyc06g060970.1.1	0.316174496	-2.052831492	1.659077865	0.305781608	1.181320395	4.51E-10	2.92500309	-0.81430048	-1.897794506	0.385537102	1.14018103	1.00462921	9.36E-10	-1.130474976	0.155036986	-1.273540763	0.834399422	-0.176691185	4.85E-10	1.792842914	-0.597614305	0.597614304	-0.597614305	-0.597614305	-0.597614305	-0.45596467	-0.45596467	2.031115347	-0.207256668	-0.45596467	-0.45596467	3	0.004151481
Solyc05g014710.2.1	-0.699028747	-0.295561782	1.612409106	0.498963062	-0.006702835	-2.00E-12	1.850640469	0.055516341	-2.267235418	0.528593822	0.937780207	0.6594324	-4.16E-10	0.754545088	-1.971673636	-1.083815284	0.438817145	0.666135235	-4.14E-10	1.914301933	-0.754573662	-0.021436752	-0.439453411	-0.754573662	0.055735555	1.228497114	-1.095686615	0.415032809	0.547843308	-1.328104988	0.232418373	1	0.000246245
Solyc03g007770.2.1	-1.388555159	-0.292355866	-0.913050121	0.629240204	-0.773055642	1.69E-11	1.959789827	-0.729774208	1.45918932	0.004585267	1.614535345	-0.081478925	3.24E-11	0.658780951	1.751545186	0.917635388	0.985295141	0.691576717	1.55E-11	-0.810238052	1.12310225	1.403877812	-0.850348846	-0.513418171	-0.352974993	-0.565707169	2.016656391	-0.370073566	-0.399418606	-0.546143808	-0.135313242	9	0.003047193
Solyc07g053010.1.1	-0.597445693	0.782893973	1.125685686	1.595810102	-0.160688953	4.61E-10	2.193048885	0.1939594	1.719093836	1.503836402	-0.525928024	0.345105336	-9.49E-12	0.791405093	0.936199863	0.378150716	-2.121738126	0.505794289	-4.70E-10	-0.749848448	1.544989755	-1.132321482	-0.246594456	0.810238927	-0.226464296	-0.719474108	0.424749775	-1.551636932	0.979524991	0.962188265	-0.09535199	1	0.002988544
Solyc10g086460.1.1	1.344964737	-1.408233229	0.507174246	1.136066529	-1.074373846	-8.87E-10	2.548372619	-0.024701135	-1.158988805	1.655418479	-0.49591964	-1.592400214	-4.54E-10	-1.369665872	0.249244424	1.148244233	-1.631986169	-0.518026368	4.33E-10	0.442807442	-0.885614885	-0.885614885	-0.885614885	1.107018607	1.107018607	-0.382833283	-0.444914356	-0.475954892	-0.32075221	2.038328559	-0.413873819	2	0.004273375
Solyc08g014450.2.1	-1.049278906	-0.18759075	-1.118894558	-1.663338977	1.415900314	-7.86E-12	2.675737617	1.248538016	0.636600719	-1.547831358	-2.176595777	0.71060231	-7.38E-12	2.297816922	0.824191469	-0.4289368	-0.5132568	-0.705298004	4.80E-13	-0.9622356	-0.251438448	-0.643102185	1.895459071	0.024176774	-0.062859612	-1.056618642	0.462019558	-0.887881064	0.751283978	-0.646827382	1.378023552	4	0.001971979
Solyc06g083470.2.1	1.192585855	1.33475277	0.743138065	1.071343741	0.19067083	4.52E-10	2.222658979	-0.583936672	1.278155963	0.09555376	1.854370563	-0.025268719	3.56E-11	-1.776522527	-0.056596807	-0.647584305	0.783026822	-0.215939549	-4.16E-10	-0.611431249	1.162124294	1.356486545	-0.927269907	-0.708612374	-0.271297309	-0.178937483	-0.550067075	1.955057679	-0.603085589	0.066273142	-0.689240673	5	0.001920876
Solyc03g122360.2.1	0.419638513	-1.163215909	0.640574377	1.650452962	0.615660635	-4.26E-10	2.245559232	-0.749932402	-1.758994225	1.745098008	-0.131505111	0.556669708	8.97E-12	-1.169570915	-0.595778316	1.104523631	-1.781958073	-0.058990927	4.35E-10	1.701412051	-0.549551696	-0.81333651	-0.716615411	0.716615411	-0.338523845	0.300366088	-0.819610934	-0.759916728	-0.089067547	1.849572883	-0.481343763	2	0.002988874
Solyc03g115020.2.1	0.098503463	-0.059020431	-1.436575875	-1.535263078	0.902272508	-4.57E-10	2.290865554	2.007943455	1.138037943	-0.811229884	-0.99919578	0.880583425	-4.48E-10	1.909439992	1.197058374	0.625345991	0.536067298	-0.021689083	8.71E-12	-0.849580294	0.868776918	-0.991220246	1.40732003	-0.700157928	0.264861521	-0.610825297	1.489418596	-0.973523275	0.022914132	-0.817707176	0.88972302	4	0.000713105
Solyc12g096510.1.1	-0.896940236	1.907426698	1.04834792	1.165281665	-0.467900977	4.51E-10	2.668075044	1.327402328	1.59891977	0.653083225	0.477858153	0.784724855	9.81E-12	2.224342564	-0.308506928	-0.395264695	-0.687423512	1.252625832	-4.41E-10	-0.576862246	1.874802299	-0.829239478	0.090134726	-0.666996972	0.108161671	0.382022615	0.382022615	-1.381158684	1.263613264	-1.028522424	0.382022615	6	0.005145904
Solyc09g057960.1.1	-1.378999842	0.817299509	-1.380782952	-1.672705395	1.766807542	-7.94E-12	3.224241437	1.073207305	0.116614746	-1.818425685	-2.002737469	1.339527009	9.65E-13	2.452207147	-0.700684763	-0.437642733	-0.330032074	-0.427280533	8.90E-12	-0.438412333	-0.438412333	-0.438412333	2.037327901	-0.283678569	-0.438412333	0.059804163	-0.299020815	-1.016670771	0.777454119	-1.016670771	1.495104075	4	0.005167951
Solyc06g083830.2.1	-0.939904796	-0.449076377	0.064592744	-1.702710697	-0.672607039	4.27E-10	2.107341165	-0.978669203	1.164161705	1.774742733	-0.939155125	-0.15026725	4.35E-10	-0.038764407	1.613238082	1.710149989	0.763555572	0.522339789	8.10E-12	-0.568713908	0.740961462	-0.791447814	-0.622170045	1.703171937	-0.461801633	-0.36649717	1.91974708	-0.575924124	-0.837707817	0.191974708	-0.331592677	9	0.003290246
Solyc01g107540.2.1	-1.580741338	-1.468437741	-2.167235943	0.083594332	-1.179979221	9.20E-10	3.27891799	-1.176115105	0.230404428	-1.124590906	0.980992451	-0.204849131	3.68E-11	0.404626233	1.698842169	1.042645037	0.897398119	0.97513009	-8.83E-10	-0.453950572	-0.338048299	2.037948314	-0.338048299	-0.453950572	-0.453950572	-0.40824829	2.041241452	-0.40824829	-0.40824829	-0.40824829	-0.40824829	9	0.00864298
Solyc02g079460.1.1	0.349023055	-0.626993793	-1.255454366	-1.278741111	0.227628736	-9.04E-10	1.943732915	-0.733085407	0.206433248	-1.936073356	0.115848047	0.275557327	3.13E-11	-1.082108462	0.833427041	-0.68061899	1.394589158	0.047928591	9.35E-10	-0.604126682	-0.604126682	1.822124025	0.535918831	-0.54566281	-0.604126682	-0.571547607	0.40824829	1.877942136	-0.571547607	-0.571547607	-0.571547607	4	0.002775094
Solyc08g080670.1.1	1.870187127	0.006700902	-1.085488575	-2.419438998	1.457048366	-4.74E-10	3.557050076	0.724965429	0.222861084	-2.284646295	-1.499677331	1.274811626	-4.37E-10	-1.145221698	0.216160182	-1.19915772	0.919761667	-0.18223674	3.65E-11	-0.578181501	-0.490485971	0.305350964	1.915294735	-0.573796725	-0.578181501	-0.46515496	-0.374422524	2.035431006	-0.272802195	-0.46515496	-0.457896367	7	0.004030786
Solyc09g010020.2.1	-0.031528448	-0.349198236	-2.104647143	-1.923850099	0.810545679	-4.59E-10	2.985072285	0.986149999	1.44458689	-1.440766442	-1.234483592	1.502674133	4.77E-12	1.017678447	1.793785126	0.663880701	0.689366507	0.692128454	4.64E-10	-1.022778695	0.760173354	-0.234962673	1.630917378	-0.469925346	-0.663424018	-0.70328989	1.955723941	-0.539510053	-0.096341081	-0.616582918	-6.42E-12	4	0.001885279
Solyc09g072800.2.1	0.884266953	-0.17869914	-0.440687903	2.052288359	-1.294285269	4.75E-10	2.625857788	0.339693192	-2.182155556	-0.216359235	0.712343443	-0.780659048	3.02E-11	-0.544573761	-2.003456416	0.224328668	-1.339944916	0.513626221	-4.45E-10	1.098664569	-1.447206432	0.473562314	-0.35611886	-0.697083727	0.928182136	1.261702258	-1.521609633	-0.5148798	0.363541329	0.758337342	-0.347091495	2	0.003127959
Solyc08g068280.1.1	-0.660011891	-1.311162286	-0.923930058	-0.63512721	-0.820846243	8.99E-10	2.02128279	-1.337543661	0.163421291	-0.995322787	0.915965719	-0.349380063	3.51E-11	-0.67753177	1.474583577	-0.071392729	1.551092929	0.47146618	-8.64E-10	-0.440385506	-0.440385506	2.036782965	-0.440385506	-0.275240941	-0.440385506	-0.645497224	1.290994449	1.290994449	-0.645497224	-0.645497224	-0.645497224	9	0.004753863
Solyc02g063020.1.1	-1.721736238	2.45501171	-0.937264791	0.206909091	-0.577897683	-4.46E-10	3.201046792	-1.115931773	0.18168589	-1.320114817	0.807412624	-0.08151807	3.62E-11	0.605804465	-2.27332582	-0.382850026	0.600503533	0.496379613	4.82E-10	-0.454371352	-0.426833694	2.024017839	-0.151457117	-0.481909009	-0.509446667	1.569317066	-1.091698828	0.136462353	0.136462353	-1.091698828	0.341155883	8	0.011249849
Solyc03g096760.1.1	2.1568814	-0.230844355	0.219310133	-1.777397218	0.476692025	-9.26E-10	2.853050925	1.645101117	0.028951111	-1.849738132	-1.754358227	0.741324407	-8.96E-10	-0.511780283	0.259795466	-2.069048265	0.023038991	0.264632382	3.03E-11	-0.571105069	-0.508575317	-0.508575317	1.950928267	-0.558599119	0.195926557	-0.691022848	-0.595587469	1.747881324	0.676884274	-0.627399262	-0.510756019	7	0.00611088
Solyc02g062140.2.1	0.799516339	2.812790007	-0.009895864	0.194257804	-0.91015373	-1.14E-11	3.068750207	0.117452216	1.61349372	1.56454602	0.726090585	0.746693441	8.96E-12	-0.682064123	-1.199296287	1.574441884	0.531832781	1.656847171	2.04E-11	-0.327250829	1.972854998	-0.627787305	-0.671865988	0.045414401	-0.391365277	1.801237607	0.31786546	-0.609242132	-0.609242132	0.052977577	-0.95359638	5	0.004581655
Solyc03g020040.2.1	0.2602345	-1.686789037	1.485414099	0.800677899	-0.350789829	-4.44E-10	2.425607738	1.58667483	-1.767439202	-0.568158492	-0.929089604	0.652447784	1.02E-11	1.32644033	-0.080650165	-2.053572591	-1.729767503	1.003237613	4.54E-10	1.021321706	-0.995320255	-0.9976145	1.092443322	-0.681008595	0.560178322	-0.45421429	-0.620643954	-0.246177211	2.000623247	-0.579036538	-0.100551255	3	0.002597436
Solyc10g011650.2.1	1.14202869	1.449106235	1.202734321	0.0181805	0.829916714	4.35E-10	2.353678087	0.089833878	1.971367718	0.13688025	1.129323071	0.637504193	4.72E-10	-1.052194812	0.522261483	-1.065854071	1.111142571	-0.192412521	3.69E-11	-0.912946807	1.780881066	0.534379736	-0.317396172	-0.642871519	-0.442046305	-0.60281572	-0.069175574	2.006091658	-0.372230472	-0.536934221	-0.424935671	6	0.003010536
Solyc05g050800.2.1	-0.553658367	0.935214743	1.674998037	-1.588562669	-0.060333965	-3.60E-11	2.552244927	-1.956855875	1.203536956	0.663089949	-0.746940594	-0.270901734	4.47E-10	-1.403197508	0.268322213	-1.011908088	0.841622075	-0.210567769	4.83E-10	-0.904493917	0.179659751	0.576150234	-0.557564743	1.629328082	-0.923079408	-0.472951352	-0.369448321	2.028371908	-0.386698826	-0.231444279	-0.567829131	6	0.00401934
Solyc10g083300.1.1	3.123357634	0.953703142	0.61012561	-1.096123398	0.665348531	-4.76E-10	3.561087057	2.274088111	1.086195961	-0.693171065	-0.155350126	0.15310615	8.91E-12	-0.849269523	0.132492819	-1.303296675	0.940773272	-0.512242381	4.85E-10	-0.924487995	0.924487994	-0.685910448	0.924487994	-1.103421152	0.864843607	-0.555979757	-0.501293223	2.007451498	-0.248368006	-0.576487207	-0.125323306	7	0.008604335
