"gene" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24"
"178" "gene178" 1115.757644 1378.440551 1384.010787 801.7800287 707.9758408 694.8429545 1292.561524 1514.421585 1480.354971 527.6682104 977.6369463 504.9338945 837.2098942 868.5869307 925.463609 592.745751 457.838493 786.9212877 804.8793779 836.8270139 1052.910272 832.7305128 1002.731434 929.4017368 0.615264930888333 1.48310800695044 1.50151076790599 -0.422043901226107 -0.731951066120713 -0.775339060316186 1.19938372579308 1.93235763716207 1.81980948767482 -1.32764543539235 0.158946350708268 -1.40275431426136 -0.304991886646465 -0.201329474101773 -0.0134221906938478 -1.11264441510571 -1.55834653978116 -0.471133716940116 -0.411804374131492 -0.30625683388308 0.407631867657084 -0.31979071835359 0.241852686893175 -0.000411534679303002 0.226317102097105 2.27845895255023 4.46086690968578 -0.953076914525493 1.81695657696462 0.660751912878098 -0.61111641064453 0.483654093816856 -0.168460325525883 -0.369507097439707 0.529737357467852 -0.657918233743867 -0.672553114985304 0.772057354275528 0.12232968492248 0.146003950001142 0.0800208573372688 0.400329380247764 0.0279643722288084 0.0256065029005637 0.236452713930777 0.280238175914708 0.0923938801839091 -1.23165366794353e-16
"179" "gene179" 184.0460226 94.79947987 81.1281938 170.7041692 190.4972929 154.8846516 143.6590211 122.4932727 156.6367324 200.7510379 207.5686137 181.0270722 102.798054 68.02184693 87.65935008 204.2151996 153.0559999 102.3231237 72.34244453 96.57624762 123.8935226 111.5135126 115.5980822 131.8970418 1.09814607301159 -0.931282941791783 -1.24216226295577 0.794757912832344 1.24484525853374 0.435028706125038 0.179762568644692 -0.301537688026752 0.47487028993358 1.47801112666546 1.63303994588818 1.02949640492811 -0.749398715020261 -1.54019510324768 -1.09364650369609 1.55678471330421 0.393445932110173 -0.760198431192407 -1.4419465228264 -0.890879987076487 -0.269696591575177 -0.551212835555241 -0.458331433030756 -0.0876999159823196 -3.65379718457014 -3.50156246246222 0.798502822593717 0.334994737754582 1.55100767240791 -0.412820565509582 -1.48820999852154 -0.175303521571065 -0.473673734455422 0.755716139320822 -0.718732468657916 0.743569191235036 -0.0603563564229354 0.804706029783938 0.401866557040659 0.0776991177451533 -0.111854266435091 0.346069933217306 -0.594291200692423 -0.183208690482358 -0.0352315901057649 -0.0491166295753706 -0.500752973529661 -1.45716771982052e-16
"180" "gene180" 64.98768888 100.6983262 80.63893001 72.36676089 87.31011101 62.38721421 106.581403 136.32937 102.0061573 73.29362545 50.86831687 86.70710141 113.7987266 114.3922964 105.1253566 111.9079118 121.3818883 100.2612748 117.6481728 108.8378861 113.4888199 133.997581 115.9146638 125.6884534 -1.52761551478252 0.0182932009559319 -0.850075378543049 -1.20817647391354 -0.561280844865184 -1.64018971561199 0.272970809170589 1.56075632385375 0.0749090344423729 -1.1680526310156 -2.13884124159944 -0.587385049838077 0.585407782993402 0.611103340286221 0.209938755160762 0.503554663067979 0.913681839259504 -0.000626695724469742 0.752049794392438 0.37065366092 0.571991963379132 1.45981348976033 0.677006421520171 1.10011246673129 2.2167159729451 1.92828757544437 -1.67974482651426 -2.82028973053728 0.252086870595931 0.416234734472084 -1.48519722727549 -0.722083022660127 0.0857346315710578 -0.497180660951122 0.704114174336885 0.1004798490496 0.15237354098716 0.133823878839233 -0.596613129649275 1.63889922775918 -0.208476984717923 0.218841456442521 0.000462542664041339 -0.308853364618605 -0.311748373061161 0.278306049624932 0.294626305809276 3.05311331771918e-15
"181" "gene181" 63.70765296 83.26543782 53.46856989 71.69369589 70.60851168 82.69008953 64.25954555 43.70354474 42.9362489 98.19557574 45.6166761 94.86516814 123.0641405 113.9881378 141.9767617 45.19008648 77.72358796 174.0951382 100.552446 138.8980633 93.99801814 80.54974894 73.35540135 68.54439418 -0.637851067107292 -0.0598196020841727 -0.940467760654739 -0.401823105474145 -0.433895787693345 -0.0768240541398566 -0.621539849624501 -1.22907364490221 -1.25175111792261 0.381441489428561 -1.17253093668047 0.283011099794337 1.11643336218634 0.848191576381422 1.67539697784722 -1.18513881762289 -0.223609295878461 2.62465745674888 0.451098926557013 1.58440586820699 0.257382431288021 -0.140081944322321 -0.352711304298482 -0.494900900033294 0.552561336850616 0.500338236645922 -3.82740436396544 0.904766276527648 -1.94268334266095 2.19879041089833 1.34010755808816 -0.331267668273857 -1.08487311339885 -0.138834122519472 -1.41224649957574 -0.825748464094319 0.136095110961132 -0.967518818781805 -0.379204172753134 -0.961132699032787 -0.204912790236452 0.691637347388411 -0.315213392097041 0.398907938154876 0.132099935016204 -0.818805158892655 0.0578895300424318 -5.13478148889135e-16
"182" "gene182" 673.147287 914.3718098 634.9404418 836.1235448 994.2230727 973.2876139 1274.45789 1355.785565 1406.274277 939.8700922 903.1098123 1183.430212 593.3415748 313.2290424 595.7061033 1044.285614 1417.089031 952.1923392 554.8710358 646.6337029 667.5070623 840.4253539 661.899934 823.389916 -0.722704599530588 0.106789866227954 -0.8540857969297 -0.162281047538645 0.381372980293422 0.309382591376313 1.34501145023428 1.62467147626506 1.79828611005583 0.194470355307767 0.0680634362149416 1.03199619682883 -0.99713107921609 -1.96034905025154 -0.989000217220336 0.553522148496309 1.8354746118193 0.236842646373233 -1.12941903578386 -0.813876388464369 -0.74209953964687 -0.147488493283462 -0.761380671762547 -0.206067949865242 -3.5495398779766 -0.333772030928486 2.26241750855961 -3.30922122580625 0.83413846829818 1.29699194694255 -2.53465167604355 -0.69027127002549 -0.307800440405345 -0.426007639199034 0.484642796150192 0.282532432881213 0.115094098075306 0.723428379952804 0.277958584971706 0.504528964343263 -0.0101900804074397 -0.454789566198182 0.146364322662958 0.375462319784555 -0.0174987657209881 0.00663649251719742 0.140263152540069 -8.53483950180589e-16
"183" "gene183" 131.81391 109.4293257 142.0317681 140.5533219 136.5682851 158.0278359 157.2079404 185.9962369 201.9258682 131.9290673 157.8734022 126.1743181 170.6182719 157.1408065 161.5297976 139.2295039 186.3656378 198.1068576 181.3897109 211.4395447 198.257979 222.5851461 231.7560937 239.0696389 -1.06767609558098 -1.69558652289156 -0.781054751186846 -0.822526675469921 -0.934311023412284 -0.33234872953484 -0.355347634801758 0.452193453055681 0.899035863101371 -1.06444581582765 -0.336680752379606 -1.22587240212513 0.0208258455581821 -0.35723080918959 -0.234115131001038 -0.859661120984794 0.462555525179036 0.791908719455929 0.322975698983863 1.16590419517978 0.796147828906345 1.4785496856617 1.73580412242865 1.94095652687546 2.89078346555875 -0.640198302785147 -1.68353507102319 -1.03878819389477 1.75454917518335 2.56185990468585 -2.08331813744947 0.0460971323427357 0.603171944173326 -0.61383315530912 0.449428292998546 0.582038351685662 0.24719108129297 0.658452841576862 1.06241275479141 0.102034459972737 0.379152354128825 -0.403618336794049 -0.590477791191397 0.295252676535258 0.284105950273772 -0.0541235180564134 -0.185978943458677 -4.44089209850063e-16
"184" "gene184" 51.55606235 134.7104021 97.84203139 69.12706828 72.94622072 66.45995224 105.9104145 87.9182613 86.04172351 73.25389351 60.75030167 87.16321015 44.07052746 37.70380053 45.83325387 94.61884126 107.1299642 61.66159967 49.64167756 56.21617462 51.43492193 52.71665628 45.61143085 49.20756861 -0.758042537026263 2.58758772931795 1.10422634025498 -0.0510909885411255 0.102568724631528 -0.158399689134544 1.42884952666271 0.704953546205218 0.629452957239713 0.114947626339476 -0.38812167135065 0.674574831303835 -1.05921541823791 -1.31537419935019 -0.988293914365584 0.974544564348508 1.47791686818569 -0.35145652339054 -0.835065861534747 -0.570547660607933 -0.762916498587958 -0.711347220933113 -0.997218737913159 -0.852531793515897 -3.47006385143084 1.08437310816 2.44461026730054 -3.07631348147232 -0.564162382619588 -1.13477453779094 -0.518029886388839 1.4811812353103 -0.382872349951323 -0.693010386170334 0.490164941023286 -1.05021158978809 -0.30084244501183 -0.132072574217869 -0.014034008451921 -0.585123514485657 -0.322795420524873 0.317827905649185 0.218210895649961 0.479224785491067 0.000191007987114217 0.156615085504872 0.37695538427424 -1.2490009027033e-15
"185" "gene185" 49.8652841 47.7230962 63.05786317 88.41434698 61.51532845 79.8934536 51.56348846 82.87717608 57.79681892 93.74366679 59.28905655 121.5929213 72.12967733 104.4039385 42.24145565 58.50109793 55.19486289 73.98045948 87.59256554 72.47261376 52.34813577 63.70532507 88.12510373 45.29587489 -0.983069903585496 -1.08912670862014 -0.329923283566269 0.925441691560901 -0.406292076452367 0.5035838667064 -0.898994118862084 0.651303902534647 -0.590390418265738 1.18928905623719 -0.516511765795399 2.56806771329485 0.119209878691638 1.71706458814257 -1.36051526565631 -0.555522523785725 -0.71920971716217 0.210839581970301 0.884756411822756 0.136188194223989 -0.860147299319491 -0.297868326811234 0.911121652234361 -1.20929512953718 -0.745088610988513 -1.44911804325321 -1.74861439296116 -0.544433476120385 0.815932623276048 1.4169419281278 2.44777838919396 -0.554234571541994 1.61361475537808 0.301742849961309 1.66289059431282 0.359857436215924 0.424211157179476 -1.15552953769648 -0.961553658486029 0.688211117723278 -0.489547831449258 -0.363512775165696 -1.09665522869758 -0.793493058729605 -0.570334161833483 0.330309706443988 0.802909775587688 2.60902410786912e-15
"186" "gene186" 93.69908376 268.1372611 255.4412609 85.11594261 96.23628253 67.770441 179.5747153 186.6950321 114.2697104 67.471707 79.96163482 70.95639629 68.82776562 106.6313595 82.21744079 101.312913 131.3343283 78.63429363 147.8516581 110.01534 116.3027151 100.3369856 120.1131605 90.72201749 -0.435263215904098 2.75687473230402 2.52454380196022 -0.592330728288951 -0.388833652150529 -0.909745383522736 1.13622111421973 1.26651961771901 -0.0588302646013705 -0.915212077524941 -0.686652176403686 -0.85144387557542 -0.890396832107308 -0.198608552482096 -0.64537197071456 -0.29593366305737 0.253444348679461 -0.710941906137334 0.555703842912082 -0.136683274800527 -0.0216272190828058 -0.313792683002092 0.0481021689811791 -0.489742151419886 -0.13506752373939 2.29713889125935 2.68941546372022 -2.63189712192432 -0.220358031459829 -1.34436506020667 0.847768626371747 2.29444792129541 0.567967671168844 -0.122448090351819 0.681363084831178 -1.31045214370751 -0.804965501484332 -0.560096093878091 -0.12875955594003 -0.10146474279102 0.221726837457445 0.776820320962774 0.522836660071096 0.0725023418742378 0.0602805466133082 0.179848349352843 0.425212668467531 1.16573417585641e-15
"187" "gene187" 30.12584373 43.1805911 27.93007046 105.6951515 47.11751448 69.74673492 30.84873605 36.59734116 42.20799447 94.89621968 56.53892259 127.4521036 59.52896863 73.69597838 50.2382185 98.89385611 107.6498796 81.42185691 99.03380605 106.4446623 73.90924995 66.03277384 63.76897437 89.05777218 -1.39390481194365 -0.938500218318297 -1.47050263535429 1.24227104961544 -0.801163742844008 -0.0117611870949165 -1.36868728196057 -1.16815171433647 -0.972428486747634 0.865558807111513 -0.472505331454684 2.00124521041736 -0.368199927207915 0.126005064679658 -0.692300437735629 1.00501320958043 1.31046020186777 0.395516260310975 1.00989525315793 1.26841714433622 0.13344487564765 -0.14131979810753 -0.220290661998299 0.661889158378934 -0.300612250442557 -2.63342068577125 -4.69345698574436 -0.636270024820739 -0.138633702557381 0.596854824819992 0.705477847048816 0.0749289991411471 -0.513350747413757 0.429462590676299 0.795183647031542 -1.01353562358248 0.490030671463985 -0.330330033933014 0.32859749280969 -0.627414631204106 -0.319492775794996 -0.429641979766517 -0.369326919568036 -0.362589693821086 0.480689154990903 0.752416896484742 -0.353147696760648 7.21644966006352e-16
"188" "gene188" 46.35076979 60.3219391 44.35868487 35.11160311 34.69677512 38.89171068 39.99335547 40.48962734 39.87719658 38.60294806 26.72881917 41.76947099 52.67466693 65.79260606 39.96923883 36.78493101 41.34663635 65.46483479 59.18462256 70.31069293 47.41945377 47.8325241 36.19507587 60.48907233 0.00633606567228808 1.21262201276952 -0.165662712032046 -0.96406580423157 -0.999882503871838 -0.63768720706268 -0.54256999823187 -0.499721345450018 -0.552599283077564 -0.662619285604142 -1.6878444830238 -0.389218253316449 0.552348219816768 1.68496534557657 -0.544652255148074 -0.819588854173357 -0.425726255822212 1.65666521778554 1.11442486626287 2.07506187780774 0.0986074023340817 0.134272343699095 -0.870517588226832 1.22705247754798 2.00796490138948 1.16134759975316 -2.10113551894737 -0.753828558439104 -1.83206798023737 1.4483432503382 1.3023055515559 1.33025648561427 -1.55159738241319 0.67787934726292 -0.372176125324961 -1.60196550238619 0.669499764419984 0.0293295472537982 -0.804256465937213 -0.714024436204848 -0.843401340913061 -0.424533594408933 -1.2798467496773 0.252341460931666 -0.55242918518577 0.798465189584158 -0.741239197912236 -5.27355936696949e-16
"189" "gene189" 79.29095281 26.23589295 36.65677634 126.0885131 95.50045975 144.047837 45.4936821 37.66857564 71.0909908 111.8787223 139.7566269 253.0149094 41.79746799 33.81925016 40.02610581 91.28191804 69.71310431 103.9400954 42.43635789 51.99131291 59.89023589 48.15171221 125.7113702 54.45945567 -0.0217822462564588 -1.05057892914143 -0.848506397461075 0.885674552784114 0.292538141187789 1.23392583935192 -0.677148955647888 -0.828886482483463 -0.18078863957562 0.610130887804647 1.1507144976233 3.34691869855566 -0.748822662654061 -0.903529189430144 -0.783171347582148 0.210735920451214 -0.207507392773612 0.456192073242325 -0.736433876144666 -0.551152659694614 -0.397983748347958 -0.625606792329398 0.878361332037263 -0.50329262351569 -2.5680412084989 -3.54314966905865 -1.1248406118315 0.998786744828866 1.198530636605 1.21861671399262 0.212520220645494 0.546174947228817 0.613577064163844 -0.230528308926129 0.171648899174057 0.810928558474964 -0.332300163302978 -0.20957271880385 0.204012266188669 -0.158155094304244 -0.430258023525778 0.367001006082313 -0.0669891408952548 0.525241158956397 0.285173916867404 0.487045495472038 0.690477201498517 -1.85962356624714e-15
"190" "gene190" 120.7402584 82.73632444 75.81955741 400.8425087 219.8170249 263.4701646 88.78899732 95.59758409 111.4965863 409.5151874 290.9657085 562.1933967 101.1663503 92.97741909 143.3324001 261.5314818 119.544871 146.3518504 91.74157038 137.788658 162.816159 109.7003047 131.9134928 122.867132 -0.482049176876018 -0.786122437311171 -0.841464179160742 1.75907682322674 0.31067389897019 0.659947017136881 -0.7376943988111 -0.683218217995488 -0.556008717927711 1.82846778921966 0.879941602168806 3.05006134708963 -0.638661964954472 -0.704182419103369 -0.301287201177332 0.644435422980181 -0.491613590512345 -0.277128278619229 -0.714070567710558 -0.34564323382208 -0.145395705826059 -0.57038094590144 -0.392651015696437 -0.465031849386549 -2.94311479324545 -3.33929583159712 -1.61308155904941 0.602493743035577 1.12973328128051 -0.0362529843096884 1.07166747998537 -0.328305077402082 -0.466522870856776 -0.444569312171049 0.0311450593697445 -0.228015281511891 -0.154341417052747 -0.0878982860587488 0.00736112802409293 -0.0014587962494565 0.163442672868858 0.238301972622537 -0.0967439983058198 -0.146878437575564 0.361629017876231 0.155220480311484 0.0799467374419724 -9.29811783123569e-16
"191" "gene191" 166.3777477 216.8840016 147.132027 135.0442495 147.7281482 133.1762756 186.0671199 185.9033224 148.5907342 137.5851263 145.8130115 141.7867894 123.7386997 194.6692046 131.1371546 87.04693768 176.4219243 135.3368375 167.9105472 139.9886663 137.3880545 135.8582707 152.5582826 139.1262819 0.583668659038418 2.4464924711302 -0.126171886091137 -0.572005778401794 -0.104185128402646 -0.640902320762184 1.30987241693181 1.30383106838981 -0.0723703407932039 -0.478290536404177 -0.174821177855739 -0.323320459063569 -0.988988740906354 1.62714338785984 -0.716111287201415 -2.34229219781669 0.954128352611834 -0.561214245642079 0.640202953057053 -0.389640692086282 -0.485559142039801 -0.541982207896845 0.0739648764212855 -0.421448044076339 -0.355055999526652 1.4349504699731 2.4456657694478 -2.87744292075808 -0.305429625704899 -0.285772917939087 1.4300712219543 0.523513016069331 0.226392637614902 1.28822048027361 -0.289773164014285 0.570484332152785 -1.73297092358231 0.090702118728354 -0.923228550504749 -0.268205492012561 -1.91747693618131 0.163511297300475 -0.0322649608309213 0.0274088229704032 0.314950446560394 0.152264612884959 0.0479220788815078 -2.04003480774873e-15
"192" "gene192" 44.81018313 103.7286021 93.80215578 64.26858166 76.85458472 46.56483914 88.12024349 133.1350282 80.2188752 82.81177104 56.57049392 53.97182207 70.16894846 66.50346844 66.99219132 40.47029466 89.58048775 51.50184284 63.69546316 87.75861215 61.84813792 74.89883795 62.19577381 76.21996783 -1.32015382459445 1.50292674775932 1.02730030956902 -0.387803163808213 0.215256139944709 -1.23607934704412 0.755051045584449 2.91193791398795 0.37645637681255 0.500695180229323 -0.756657629406388 -0.881173190786151 -0.105086635190521 -0.280718392011453 -0.257301197661834 -1.52809991412 0.825018761510367 -0.999522435389622 -0.415264180775256 0.737723452139892 -0.50377891160193 0.121546383176763 -0.48712191121956 0.184848422895159 -0.372200738066257 2.14231680509817 2.09671822880931 -4.21166975978489 0.358163246373876 -0.079778903726024 1.18571541319814 -0.353137183707894 -0.126072759060229 -0.59649896656439 0.745266026942208 -0.336881249421182 0.249263713778957 0.522814776333669 0.886396282856391 1.43140672802326 0.834119912026001 0.598038447519884 -0.863230836571884 -0.0461716006294109 0.13456042888448 -0.443643215377163 -0.401971339483113 2.42514341941558e-15
"193" "gene193" 18.84038037 4.661669272 6.823252763 77.1791409 48.24025749 59.06815278 29.1595032 16.31355949 26.30499902 100.632942 38.3537795 138.8144004 7.569514175 4.885308826 7.578449317 69.86549862 103.6368672 47.75410389 9.163507641 10.84842218 11.4697584 5.064675126 17.49192712 12.21082745 -0.468542006365689 -0.848375840584518 -0.790469128211596 1.09429645917083 0.319052012220896 0.609120760790069 -0.192102775521439 -0.536233071978132 -0.268572156975724 1.7226009035766 0.0542029144498397 2.74544491527132 -0.77047751321286 -0.842384755168384 -0.770238149477913 0.898371119404995 1.80307312834628 0.306028431683076 -0.727775983734913 -0.682638767435351 -0.665993776423797 -0.837579707023475 -0.504665753063976 -0.646141259736148 -3.8190421642364 -2.51407133696052 -1.4739315356924 -0.574383244796213 -0.0363893650023452 0.281933176578068 -0.210840702258337 0.00339209752319874 -0.0671652192573017 -0.010572395300038 0.327315926358199 0.36780359296211 -0.164120285449795 -0.781190063978111 -0.0157372644807859 0.135855264716017 -0.0363589744761103 -0.501575046365121 -0.189277115063115 -0.157612484418179 0.380909942259268 0.0231551469112391 -0.0797657286546842 -1.08246744900953e-15
