gene	PI1	PI2	PI3	PI4	PI5	PI6	PI7	PI8	PI9	PI10	PI11	PI12	salinas1	salinas2	salinas3	salinas4	salinas5	salinas6	salinas7	salinas8	salinas9	salinas10	salinas11	salinas12
gene2310	135.5326477	71.25464743	110.9403259	209.0190204	184.8474442	337.234236	71.04154724	91.06746847	80.60690207	17.69610369	71.91096098	0	72.29878228	100.9939405	93.78787541	23.08025315	22.69995113	75.17548197	159.1100194	173.751308	142.5381322	150.160727	127.8085796	147.1597819
gene2311	92.21046147	112.5262796	93.62136975	184.1233167	287.5446787	180.2480259	116.6786421	104.0589005	84.83873057	29.63357614	51.84315186	0	37.10796611	32.70744215	33.96432459	38.7802912	80.52570657	51.81587973	86.31904595	74.8381168	74.19410944	131.0525566	71.34118303	110.3517394
gene2312	377.6522731	62.42558492	65.87224002	902.3783988	329.3481032	953.4425962	124.5810117	109.5545488	130.6132894	77.28780984	260.6235186	16.95323628	23.77954046	46.7518135	85.36576432	36.94145333	0	30.33303643	118.9764594	114.9994051	219.2978697	204.16982	140.3709885	180.4571266
gene2313	109.4499483	19.00961565	31.70074616	266.5162522	181.2254429	240.4811347	30.01005369	21.41243772	37.68048667	35.23423082	70.97863631	19.82312699	17.69331936	13.51032359	21.60007062	51.16362055	3.196817575	15.48101172	43.75306883	45.05069403	62.82848012	52.26086538	40.92358144	49.31398426
gene2314	277.2444762	41.58910118	65.31930626	267.6320888	413.3748078	537.701661	113.2177024	72.08546883	127.7654736	29.18048284	147.6611544	1.289794111	50.41698962	60.43515698	50.88916471	45.80627559	42.83911823	105.2372938	129.3050307	119.1266451	109.5263604	153.1299395	202.7544965	172.3170623
gene2315	347.4707695	30.98931447	31.06631052	823.7769653	286.3070169	824.7347372	74.56368981	71.15055909	77.74975347	85.43024045	228.4528147	19.56257711	30.06160043	45.18194389	48.51480024	19.92677537	0	20.87318434	117.1562864	70.65828792	141.2674787	169.0863922	95.11195148	136.3465212
gene2316	163.3964588	76.70073876	104.9324665	121.5723324	125.371201	200.9143806	97.83010743	81.96056916	80.83474592	2.924471834	43.63795201	0	70.66674363	54.49850716	61.62352402	58.51470079	76.89461339	115.2233486	143.1935624	135.8212811	143.0910196	133.7186673	135.5171946	156.9087255
gene2317	62.37621317	69.18717918	71.19442174	117.8830265	95.5384112	108.1452734	52.63332394	50.64836571	42.39144121	8.939144019	26.48172232	0	41.47010865	80.64018812	57.28364164	53.1184275	32.0778272	38.99325596	134.7018335	120.1551102	116.1420416	158.0523038	104.944025	128.8118955
gene2318	788.1531596	295.9437699	193.9479006	1432.069794	1793.159336	1207.675332	381.0235855	439.1687436	328.3481742	271.6486326	494.7289848	0	116.4637	245.3801038	254.4940437	26.44190759	48.53649278	357.1191658	799.4352611	554.6549667	559.8276883	1062.782343	370.0832502	829.5401122
gene2319	1391.560953	728.7547769	639.8318447	1236.960736	1574.978786	1172.254892	641.371385	770.2656242	538.669953	197.2957372	423.7054773	0	244.9737544	267.1378836	309.9414133	47.21883602	82.99228548	356.7668401	689.0516237	568.8266076	471.0604528	593.4302701	409.737057	710.0307162
gene2320	354.904308	256.71687	238.6845186	450.514977	1033.781059	451.9229169	494.3596818	260.9927442	233.6259437	65.96339295	219.668528	0	102.2844448	101.555331	110.0834271	83.40357785	313.4568587	111.1636429	357.8855407	325.4803106	254.7787916	479.2137007	278.0463723	519.2735766
gene2321	156.7239571	84.26409538	104.7948143	358.837757	367.7659171	362.6043951	110.083489	106.3863761	111.7936484	64.84227135	110.3610362	6.95022079	98.98999202	91.72680312	85.26030224	53.72729678	76.18795145	241.6471987	227.3170112	182.8952647	163.2047077	152.5305371	157.6744958	209.3742268
gene2322	26.66799941	0	3.292598412	79.48819929	52.86704157	107.4616804	13.94703531	7.419798312	4.291151718	0	0.865289662	0	111.8429053	113.3809168	108.4956259	190.9245926	123.4395892	153.9092823	278.1328703	237.4368117	278.544003	382.0749656	250.0007715	345.286401
gene2323	412.9116614	113.0740766	152.1682933	513.5447251	450.0055579	860.5550631	188.278596	198.3419903	243.6743382	74.46106736	205.2250636	34.00453654	138.2135781	149.0411818	191.7458817	38.62408146	43.63456091	187.3592413	312.1561944	284.8956528	259.594108	228.7810455	226.6900193	251.4288373
gene2324	111.3227983	99.39969658	83.6243897	207.1209012	249.4332134	114.7267502	165.1489817	92.01328076	83.78113422	22.0830033	60.12147319	0	38.93669412	48.29111164	43.42325231	34.43630611	55.55778849	37.78285723	174.6253066	113.3893445	101.7972331	157.653499	90.05292625	139.6368083
gene2325	149.3495721	80.16222881	76.45405479	237.6805414	221.1518525	219.9867787	78.04502219	95.04291487	88.60736268	26.90435288	56.39471808	32.86561327	49.43193588	61.74245889	58.36503365	29.81311548	22.8204738	74.75912469	110.1722049	113.900671	101.0978997	109.7114694	89.2962856	141.159663
gene2326	98.07476556	68.66801842	94.14105859	75.17124877	108.122263	133.8297692	85.52258579	74.66494388	64.3290287	14.01226382	39.03451306	0	12.27036972	21.59565663	14.88667308	4.556634996	0	10.61282338	71.29174418	42.5831765	42.6418272	38.83564989	46.27767914	39.34279868
gene2327	241.8290194	34.99626421	53.3718397	226.9602401	227.4800172	349.3269852	82.89096559	70.94580452	91.33140164	14.4714842	139.1034115	0	50.16200363	43.34067801	82.66581808	7.446107251	0	91.99200018	149.3115891	96.90683483	199.2007028	200.3233756	148.7643065	172.334127
gene2328	652.7630064	199.2218584	328.9267688	728.2545907	663.8917386	1139.462537	303.9872586	306.4064532	364.7715727	122.2725527	301.4160704	66.84569432	126.4567701	129.0337795	126.00879	78.96054147	79.14382676	205.8152198	322.8691585	264.3691596	287.3676837	249.827828	363.040509	318.1798814
gene2329	685.3055499	253.5043161	395.7708774	1192.697991	817.0424406	1236.50735	387.7347022	324.0079195	303.6558692	137.5840926	399.8768803	0	445.3014272	393.2632641	338.7239414	522.0393064	643.4623328	260.0512471	1113.615829	1122.017056	1057.440544	1616.958673	1200.055337	1388.0865
gene2330	680.360776	652.0883035	589.3002312	1490.722784	1955.973509	1304.289658	1017.379383	681.1394998	470.1329994	302.9062891	483.2157773	0	399.9927953	442.3554066	427.6102755	559.4819501	1202.848707	339.46458	1218.18841	1045.662984	795.6824857	1630.041461	841.3722732	1384.789182
gene2331	119.0395151	55.70387064	57.75528287	474.0812992	305.1603315	357.3369638	212.304153	178.0798958	128.2325096	65.30394014	108.9416472	0	113.9378491	85.53057401	97.21060617	135.4403179	207.160972	79.36062181	358.1951664	293.4605185	266.0651209	579.4343363	326.9812195	506.4821778
gene2332	264.7686384	130.3363741	132.5296741	204.1513858	222.6090238	305.4980063	112.0982164	164.7012374	129.4292251	33.68381458	72.64437604	0	112.6090821	144.0565815	143.0451023	23.25721726	45.06687482	157.89582	291.9683008	267.7661288	177.7243313	222.4648046	176.3592056	206.4675786
gene2333	66.82048726	45.12552178	42.72686545	149.968054	130.4989858	221.6430559	76.38891935	58.68209441	68.77810499	38.97776648	41.36705265	14.47523567	30.97013985	41.55815706	32.29886001	21.70247741	30.07083895	26.21624199	77.73497324	82.70162172	80.20268271	74.86139946	81.76532803	80.31497936
gene2334	567.3379961	163.9519772	121.7966924	1161.631688	697.1800142	1015.338324	211.3699566	215.7474598	232.5515046	156.0077967	454.6111907	53.33681446	58.40862394	58.94091501	147.1224166	65.29083813	0	87.17772832	282.4509969	163.0176341	311.9503322	402.1191055	218.6823716	377.1074676
gene2335	620.4259605	400.4679337	387.4197473	690.8343326	940.0772507	941.0208522	467.0146227	805.6500248	433.5660108	77.84228153	300.2750599	0	435.5449898	791.7177168	577.9162289	17.73786952	189.4204652	597.7810589	1717.006563	1624.162233	732.5684072	1074.641372	796.8548444	1134.932013
gene2336	392.13417	271.7118046	220.3037512	406.8708191	1051.070278	424.4241993	464.598271	303.2497969	229.6440527	89.93718845	216.6043769	0	112.7147542	87.08220564	92.88806069	107.9088039	316.6271301	114.6541451	376.0682168	308.7354651	249.9205764	513.4174634	258.7134352	491.4730477
gene2337	437.4398055	214.1671793	321.4521481	354.4956468	465.23084	630.8561823	281.4392403	291.2290922	257.7379742	58.70940874	143.7651698	0	264.6527424	245.1522929	283.3652708	67.38936667	175.941837	270.3182951	538.3852603	504.3223841	423.9509049	451.0976676	371.6603079	524.7697154
gene2338	206.8044807	104.2541577	119.9715988	397.8069701	308.2966364	315.8923505	156.4647596	118.4901093	131.1611658	61.97890062	97.50137363	29.92771966	79.58325762	102.1522548	94.77191384	131.094331	88.56860657	66.91311453	192.9055853	180.4394892	179.5128059	234.4685832	152.2596231	228.6610163
gene2339	93.10839298	33.35384536	51.56745733	76.57671132	86.36239079	124.3334019	38.92052578	32.4791246	49.44310915	11.24097532	34.46617901	0	44.67414402	33.14202766	44.04924132	62.67665007	36.59489046	56.4308769	88.23212681	94.33463752	102.4179016	78.41865787	102.3790363	87.08407845
gene2340	138.1572449	87.58106171	135.2273163	77.87464756	228.5427511	121.2907395	93.19892489	68.74439008	100.0566987	11.87732113	64.02445808	0	31.90401748	28.15777262	30.08660012	7.920312614	9.939356333	42.8040613	89.12768192	72.94292199	54.16333598	66.11952	62.04222054	53.61127781
gene2341	1612.359612	701.1428674	887.4118887	3357.991806	2761.608723	3920.816937	1096.366469	1054.580957	1232.023829	657.8450495	1113.347294	278.5870014	819.7410322	788.4659108	748.0220503	1125.438412	1196.860562	1169.619224	1569.408435	1479.963388	1363.265923	2041.099219	1827.003472	2239.787819
gene2342	115.1191316	94.20131858	92.29936563	192.9032187	170.4333752	177.9707205	121.7223027	92.95700737	78.17859674	46.24426724	50.92933063	6.508143782	41.13307388	28.42355455	39.17162652	37.36299519	36.24751165	31.8907817	103.5156528	86.03200977	85.23237281	98.45164712	67.72649079	88.3981119
gene2343	494.7627654	211.7019718	185.4666629	511.4402234	380.7496425	721.8648407	228.2075589	269.038231	279.4899645	80.00310005	187.3943603	2.423683646	225.3890312	194.4934781	264.4984841	72.236884	97.59099621	288.9141145	382.6255854	440.3599064	414.064443	422.4237988	380.2254945	514.7145766
gene2344	443.6436623	235.3312198	251.9323996	539.6287518	487.374638	703.3043316	265.3744381	354.7074135	264.0428916	72.66674998	199.0602736	11.31969708	183.8899092	324.7438112	292.1810918	31.32325514	86.15170589	327.0035661	710.9328209	619.3361364	362.3688669	519.2352497	377.8305233	524.1677233
gene2345	3723.856752	1078.84664	1699.631686	2268.118182	1998.432764	3071.9983	1092.498949	1470.493859	1304.159894	196.7750451	1074.171522	0	1235.718685	1891.486325	1527.756614	158.6659096	232.2460437	1356.953678	3323.916047	2810.786028	2215.398758	2347.289964	2169.059551	2274.846722
gene2346	482.2602237	200.0971623	298.4566889	930.5143806	779.5533928	1151.187946	251.0826368	230.2072227	271.826487	214.8519668	316.9921345	115.3963127	199.0292508	238.4528797	247.0272791	140.6791828	112.1649977	293.2682084	427.8560255	406.5643802	420.3085535	361.3379929	471.422887	404.7485046
gene2347	215.30627	112.9767717	124.2456272	195.1707833	211.3232442	289.981669	107.2317235	145.5584306	115.9292004	39.93797617	81.14044657	0	98.33290252	129.5237611	140.1736328	25.46360039	50.18007755	148.0113801	303.3717979	255.102742	178.2191511	197.6383382	169.8710305	220.2184799
gene2348	74.17210604	25.7092255	37.75320883	125.4953002	103.9675699	195.2499249	45.87484656	40.51195325	43.68016044	27.94025987	42.76215122	25.3538522	27.4416253	24.80340443	40.35278965	22.82415281	4.725520694	20.37982284	60.13411761	70.07998965	67.59698309	69.22282521	50.83114629	61.14600788
gene2349	97.62073776	63.65908878	66.98351829	149.931665	186.0770791	158.7253523	115.8133027	79.87231158	69.4503092	32.72876009	66.93107036	1.287550023	50.81868401	38.73023178	50.32099344	29.79884678	39.679746	50.50012756	111.6162544	93.03005514	87.35869162	110.2773183	100.0925757	101.9215382
gene2350	221.2862614	77.67923019	111.4119128	253.5530891	234.3301852	366.8674881	116.295601	111.2797287	146.5828584	35.52369139	152.6357849	0	55.46099279	69.52187059	65.02244797	15.19617279	28.84314353	108.6729274	179.3202282	128.4114292	128.5578637	149.8752588	179.8541628	160.347098
gene2351	138.4978687	75.29502843	85.00090446	192.0116736	132.3129473	258.783672	77.11654476	76.9095883	67.27647794	54.91190822	57.01220631	5.5423965	53.42851583	59.56260251	46.59788933	47.02121768	47.32852895	45.32032398	107.7083741	98.95875811	105.046172	132.1762552	104.7967026	134.5281933
gene2352	63.44200179	112.325705	79.67036181	88.09690798	151.3882813	81.88269508	117.8507471	92.91729988	63.69631726	13.4884406	38.7042756	0	42.27361457	45.86270364	44.32466081	28.23289686	82.4398196	27.63291559	111.8203743	97.02919703	90.22310084	160.9593084	87.39260889	145.7268403
gene2353	38.38950113	46.76209491	30.50448888	71.61514339	106.6242396	64.89515677	43.0620448	39.43406881	31.30928581	17.38837245	29.50772242	0.608643125	21.0754259	8.989500641	17.78860677	16.23548929	33.40717905	19.22174639	65.64337774	39.6471817	44.45674909	69.89809324	42.30673062	69.29722758
gene2354	349.414379	189.0353674	203.5235104	424.9214449	446.3073949	644.9369717	218.298281	327.3761663	255.9926614	71.27170579	189.6570133	9.715780985	183.814735	324.9501382	271.4358793	10.53397843	41.48652488	296.22965	670.9430054	608.4643103	403.9475486	461.007994	350.4023613	454.8478511
gene2355	205.1506518	89.66481179	146.6125464	436.3420379	263.5766725	513.0020026	126.7748116	122.5334232	142.7834651	92.11234348	171.7262723	26.67651409	84.29012751	95.02004198	97.330253	82.74556869	30.74989528	82.40649316	180.01207	148.4960312	192.1915677	173.3598097	235.2135855	186.6472631
gene2356	192.8055999	154.5891547	184.9250209	470.9696894	322.5010086	409.8609576	165.832278	180.0987491	164.2396032	86.36792587	135.6398916	23.41197335	126.4142813	190.5885414	155.9791595	107.4471075	80.46718902	59.18620097	280.2650311	257.9880414	262.2888353	410.922279	268.0724808	355.2377895
gene2357	70.09853173	76.51701268	85.32287824	131.5673254	101.9466247	127.1993027	53.53861406	48.67485648	60.72207982	18.25738104	35.04591195	2.208805761	63.42773691	58.2620688	63.57282903	38.63004144	48.05443841	79.61856226	104.9547329	131.8819672	107.9453011	144.9466029	111.8873301	151.7874578
gene2358	111.4729668	71.75939777	62.40227458	126.0005576	135.1345852	178.3559989	77.32828482	92.89075249	77.46979934	34.27757643	54.83222336	6.994783379	39.50652274	42.67800412	59.6387503	12.21063855	14.9431596	29.68423397	100.9604845	88.6049746	90.15440967	77.48863168	64.4612124	94.79655487
gene2359	71.34188161	38.16972669	34.66886383	103.5694583	71.62867455	109.6777054	38.86134725	31.49934765	40.54561475	21.24173252	21.03580049	0	42.56941851	46.65916491	56.84202029	61.31225165	69.78393025	41.1178881	103.1335185	109.2169225	99.14414289	154.1759309	103.2132932	130.2080297
gene2360	744.4559026	139.7369947	267.2776623	476.6391441	450.929511	620.1516036	241.1944022	279.0215564	324.7660878	54.4193899	280.3475414	0	161.1529367	216.821891	231.0688503	16.23104238	12.03058201	211.9899775	455.4929944	374.6128682	386.9852669	342.0749004	393.7466021	374.3111834
gene2361	200.8566433	136.2927701	108.8590703	285.650006	252.5368419	212.5312839	133.5973769	110.5014141	87.10222193	51.40876245	66.13500492	0	124.5071219	138.4283308	135.0759209	155.5386179	306.9266405	75.49301725	252.5076546	252.4847679	212.2251203	341.550561	179.1659472	291.2541836
gene2362	59.29283612	17.04450027	18.86196732	125.2684717	121.4857449	181.8517695	36.01122231	14.31927813	32.02137382	31.86983826	59.70665721	23.21699043	21.71832873	36.12105878	31.25725689	16.39647599	9.999773853	36.17207524	71.03205112	69.79048284	62.8964439	60.29129939	64.72756771	80.50817871
gene2363	609.1293768	334.7440498	383.5743065	689.9288478	726.8529744	942.8423915	411.6977063	461.2697859	418.0817708	104.9274991	277.5456443	21.92010532	428.698016	438.8214055	463.8289018	82.67634099	158.1883789	503.3983585	992.4278648	1042.97787	681.9628927	949.2529366	638.2176915	995.7213344
gene2364	247.1361817	240.2791597	212.4418962	618.0897425	663.3335129	514.7095977	303.8645279	230.0113526	204.5305504	147.3987012	173.4878358	30.94139205	228.0768228	224.18953	200.9126811	268.9653214	420.9318173	221.941236	452.2623421	426.2933279	365.3386016	536.1330744	418.7667808	527.2343287
gene2365	103.0509324	20.14136392	15.54932718	203.0013213	152.0072179	251.9699197	38.69610163	46.68436418	43.10684854	51.92218003	63.09596792	36.44463114	39.20481888	29.46656943	39.19494564	42.83181596	76.27358922	100.9377747	97.37029195	123.2957239	99.72518162	106.1779644	88.21810868	104.6450136
gene2366	43.92382324	81.48479118	51.40488872	149.6821028	94.76791999	97.43867946	54.65560873	57.66763086	36.64691857	20.44958188	40.68067406	4.172540842	44.48466014	52.83757165	31.03434755	22.11714321	57.01488977	30.90075653	92.21946623	92.21094589	76.80515611	142.3298698	77.00798988	131.4239363
gene2367	80.15440069	42.87508545	43.65947666	138.5348785	112.8239959	135.2912567	71.38331941	49.65416733	54.02254387	33.30993913	40.79261057	1.893605351	38.51798324	52.99403382	56.3854656	58.14580175	34.18211816	25.96381166	113.4538445	93.78504788	115.6675268	148.6074487	104.4174339	136.0503704
gene2368	110.7203601	72.31603238	69.49988123	271.2609593	203.3395845	215.5593043	94.76910737	89.04614313	87.4723072	46.56925101	91.40740957	31.67890183	36.79765578	41.23423696	44.10971085	92.74967828	65.61349949	65.03834722	109.1592694	101.5891946	104.7724902	120.3310313	143.957263	137.6818147
gene2369	85.49721295	15.13128182	46.72168437	158.0414003	114.9353048	183.3998864	64.50548384	39.57081136	38.52985418	30.06841166	77.26199364	3.432275558	33.81314984	32.30267247	40.35584912	42.76429396	43.01419208	69.89785835	84.26979741	85.50201796	99.0205896	102.4471395	83.64146696	92.05856001
gene2370	56.31270004	21.12559229	16.80824198	130.3873711	110.6311021	161.6375365	34.00124673	28.44428232	23.2150512	33.73281632	37.24232845	28.88074913	21.62851401	31.04730535	39.43858445	21.50442717	65.00318177	58.40930589	84.18809403	82.95383891	52.46126917	71.67051557	58.79599898	68.44885669
gene2371	60.26995433	54.66229358	62.10094341	131.7352516	116.6996197	106.6715647	67.66143469	41.50521986	40.81104438	32.94045573	46.5872027	8.89588761	11.25763916	19.58072289	15.08133662	31.91669086	29.97523358	14.10592571	58.34207836	41.87697635	34.30815666	70.05360492	57.25368349	61.92634855
